country_name,date,action_form
united kingdom,2003-02-18,"petitions, symbolic actions"
united kingdom,2003-02-22,"petitions, symbolic actions"
united kingdom,2003-02-22,demonstrations
united kingdom,2003-02-25,strikes
united kingdom,2003-02-26,violent protest
united kingdom,2003-03-05,demonstrations
united kingdom,2003-03-05,demonstrations
united kingdom,2003-03-05,"confrontations, blockades"
united kingdom,2003-03-05,demonstrations
united kingdom,2003-03-05,"petitions, symbolic actions"
united kingdom,2003-03-08,demonstrations
united kingdom,2003-03-08,demonstrations
united kingdom,2003-03-08,demonstrations
united kingdom,2003-03-15,demonstrations
united kingdom,2003-03-15,demonstrations
united kingdom,2003-03-15,demonstrations
united kingdom,2003-03-16,demonstrations
united kingdom,2003-03-18,demonstrations
united kingdom,2003-03-19,"confrontations, blockades"
united kingdom,2003-03-19,demonstrations
united kingdom,2003-03-21,"confrontations, blockades"
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,"confrontations, blockades"
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-21,demonstrations
united kingdom,2003-03-22,demonstrations
united kingdom,2003-03-22,demonstrations
united kingdom,2003-03-22,demonstrations
united kingdom,2003-03-28,strikes
united kingdom,2003-03-29,demonstrations
united kingdom,2003-03-29,demonstrations
united kingdom,2003-03-30,"petitions, symbolic actions"
united kingdom,2003-03-31,strikes
united kingdom,2003-03-31,demonstrations
united kingdom,2003-04-05,"confrontations, blockades"
united kingdom,2003-04-05,"petitions, symbolic actions"
united kingdom,2003-04-05,demonstrations
united kingdom,2003-04-05,demonstrations
united kingdom,2003-04-05,demonstrations
united kingdom,2003-04-05,demonstrations
united kingdom,2003-04-05,demonstrations
united kingdom,2003-04-05,demonstrations
united kingdom,2003-04-06,demonstrations
united kingdom,2003-04-08,demonstrations
united kingdom,2003-04-09,demonstrations
united kingdom,2003-04-10,demonstrations
united kingdom,2003-04-12,demonstrations
united kingdom,2003-04-17,strikes
united kingdom,2003-04-19,demonstrations
united kingdom,2003-04-21,demonstrations
united kingdom,2003-04-21,demonstrations
united kingdom,2003-04-21,demonstrations
united kingdom,2003-04-21,demonstrations
united kingdom,2003-04-21,demonstrations
united kingdom,2003-04-21,demonstrations
united kingdom,2003-04-24,demonstrations
united kingdom,2003-05-01,demonstrations
united kingdom,2003-05-08,strikes
united kingdom,2003-05-20,demonstrations
united kingdom,2003-05-25,strikes
united kingdom,2003-05-29,demonstrations
united kingdom,2003-06-01,demonstrations
united kingdom,2003-06-07,violent protest
united kingdom,2003-06-14,demonstrations
united kingdom,2003-06-17,violent protest
united kingdom,2003-06-17,other protest
united kingdom,2003-06-17,demonstrations
united kingdom,2003-06-18,violent protest
united kingdom,2003-06-20,demonstrations
united kingdom,2003-06-20,other protest
united kingdom,2003-06-20,violent protest
united kingdom,2003-06-25,"petitions, symbolic actions"
united kingdom,2003-06-30,strikes
united kingdom,2003-07-02,demonstrations
united kingdom,2003-07-15,"petitions, symbolic actions"
united kingdom,2003-07-18,strikes
united kingdom,2003-07-19,strikes
united kingdom,2003-07-20,"confrontations, blockades"
united kingdom,2003-07-23,"petitions, symbolic actions"
united kingdom,2003-07-24,"petitions, symbolic actions"
united kingdom,2003-07-26,demonstrations
united kingdom,2003-07-30,demonstrations
united kingdom,2003-08-15,demonstrations
united kingdom,2003-09-03,demonstrations
united kingdom,2003-09-09,demonstrations
united kingdom,2003-09-09,violent protest
united kingdom,2003-09-10,"confrontations, blockades"
united kingdom,2003-09-10,violent protest
united kingdom,2003-09-22,strikes
united kingdom,2003-09-22,"petitions, symbolic actions"
united kingdom,2003-09-24,demonstrations
united kingdom,2003-09-27,demonstrations
united kingdom,2003-09-27,demonstrations
united kingdom,2003-09-29,demonstrations
united kingdom,2003-10-01,"confrontations, blockades"
united kingdom,2003-10-01,demonstrations
united kingdom,2003-10-01,strikes
united kingdom,2003-10-01,violent protest
united kingdom,2003-10-01,"petitions, symbolic actions"
united kingdom,2003-10-05,violent protest
united kingdom,2003-10-06,strikes
united kingdom,2003-10-12,demonstrations
united kingdom,2003-10-15,strikes
united kingdom,2003-10-23,strikes
united kingdom,2003-10-26,demonstrations
united kingdom,2003-10-29,strikes
united kingdom,2003-11-01,demonstrations
united kingdom,2003-11-01,demonstrations
united kingdom,2003-11-01,strikes
united kingdom,2003-11-01,demonstrations
united kingdom,2003-11-02,strikes
united kingdom,2003-11-02,strikes
united kingdom,2003-11-02,strikes
united kingdom,2003-11-03,strikes
united kingdom,2003-11-03,strikes
united kingdom,2003-11-03,strikes
united kingdom,2003-11-03,strikes
united kingdom,2003-11-03,strikes
united kingdom,2003-11-03,other protest
united kingdom,2003-11-03,strikes
united kingdom,2003-11-03,strikes
united kingdom,2003-11-05,strikes
united kingdom,2003-11-05,strikes
united kingdom,2003-11-05,strikes
united kingdom,2003-11-05,strikes
united kingdom,2003-11-06,"confrontations, blockades"
united kingdom,2003-11-10,strikes
united kingdom,2003-11-13,strikes
united kingdom,2003-11-14,strikes
united kingdom,2003-11-14,demonstrations
united kingdom,2003-11-14,strikes
united kingdom,2003-11-18,demonstrations
united kingdom,2003-11-18,demonstrations
united kingdom,2003-11-18,"confrontations, blockades"
united kingdom,2003-11-19,"petitions, symbolic actions"
united kingdom,2003-11-19,demonstrations
united kingdom,2003-11-20,demonstrations
united kingdom,2003-11-21,demonstrations
united kingdom,2003-11-24,demonstrations
united kingdom,2003-11-27,"confrontations, blockades"
united kingdom,2003-11-29,demonstrations
united kingdom,2003-12-08,strikes
united kingdom,2003-12-10,"confrontations, blockades"
united kingdom,2003-12-10,"confrontations, blockades"
united kingdom,2003-12-17,demonstrations
united kingdom,2003-12-18,demonstrations
united kingdom,2003-12-19,demonstrations
united kingdom,2003-12-23,strikes
united kingdom,2004-01-01,violent protest
united kingdom,2004-01-05,violent protest
united kingdom,2004-01-13,demonstrations
united kingdom,2004-01-13,demonstrations
united kingdom,2004-01-17,demonstrations
united kingdom,2004-01-17,demonstrations
united kingdom,2004-01-19,demonstrations
united kingdom,2004-01-26,strikes
united kingdom,2004-01-27,demonstrations
united kingdom,2004-01-29,strikes
united kingdom,2004-02-01,strikes
united kingdom,2004-02-02,"confrontations, blockades"
united kingdom,2004-02-17,strikes
united kingdom,2004-02-19,other protest
united kingdom,2004-02-19,"petitions, symbolic actions"
united kingdom,2004-02-20,other protest
united kingdom,2004-02-21,other protest
united kingdom,2004-02-22,other protest
united kingdom,2004-02-23,demonstrations
united kingdom,2004-02-23,strikes
united kingdom,2004-02-24,demonstrations
united kingdom,2004-02-24,strikes
united kingdom,2004-02-25,strikes
united kingdom,2004-02-26,demonstrations
united kingdom,2004-02-26,strikes
united kingdom,2004-03-01,strikes
united kingdom,2004-03-01,"petitions, symbolic actions"
united kingdom,2004-03-13,demonstrations
united kingdom,2004-03-15,demonstrations
united kingdom,2004-03-17,demonstrations
united kingdom,2004-03-17,violent protest
united kingdom,2004-03-19,other protest
united kingdom,2004-03-20,demonstrations
united kingdom,2004-03-20,other protest
united kingdom,2004-03-20,demonstrations
united kingdom,2004-03-28,demonstrations
united kingdom,2004-03-28,"petitions, symbolic actions"
united kingdom,2004-03-29,strikes
united kingdom,2004-03-29,violent protest
united kingdom,2004-04-01,violent protest
united kingdom,2004-04-01,violent protest
united kingdom,2004-04-02,violent protest
united kingdom,2004-04-09,demonstrations
united kingdom,2004-04-12,demonstrations
united kingdom,2004-04-13,strikes
united kingdom,2004-04-14,strikes
united kingdom,2004-04-17,demonstrations
united kingdom,2004-04-19,violent protest
united kingdom,2004-04-20,strikes
united kingdom,2004-04-25,violent protest
united kingdom,2004-04-25,demonstrations
united kingdom,2004-04-25,violent protest
united kingdom,2004-04-26,demonstrations
united kingdom,2004-05-01,strikes
united kingdom,2004-05-06,"confrontations, blockades"
united kingdom,2004-05-10,"confrontations, blockades"
united kingdom,2004-05-10,"confrontations, blockades"
united kingdom,2004-05-10,demonstrations
united kingdom,2004-05-11,demonstrations
united kingdom,2004-05-13,strikes
united kingdom,2004-05-18,demonstrations
united kingdom,2004-05-19,strikes
united kingdom,2004-05-19,violent protest
united kingdom,2004-05-19,other protest
united kingdom,2004-05-19,strikes
united kingdom,2004-05-19,strikes
united kingdom,2004-05-19,strikes
united kingdom,2004-05-19,strikes
united kingdom,2004-05-19,strikes
united kingdom,2004-05-28,demonstrations
united kingdom,2004-05-28,demonstrations
united kingdom,2004-05-28,demonstrations
united kingdom,2004-05-31,"petitions, symbolic actions"
united kingdom,2004-05-31,demonstrations
united kingdom,2004-06-01,demonstrations
united kingdom,2004-06-01,"confrontations, blockades"
united kingdom,2004-06-04,demonstrations
united kingdom,2004-06-04,violent protest
united kingdom,2004-06-07,demonstrations
united kingdom,2004-06-08,other protest
united kingdom,2004-06-10,strikes
united kingdom,2004-06-14,violent protest
united kingdom,2004-06-15,"confrontations, blockades"
united kingdom,2004-06-29,strikes
united kingdom,2004-06-30,strikes
united kingdom,2004-07-03,demonstrations
united kingdom,2004-07-07,demonstrations
united kingdom,2004-07-12,violent protest
united kingdom,2004-07-12,other protest
united kingdom,2004-07-19,"petitions, symbolic actions"
united kingdom,2004-07-20,"confrontations, blockades"
united kingdom,2004-07-20,"confrontations, blockades"
united kingdom,2004-07-21,demonstrations
united kingdom,2004-07-21,demonstrations
united kingdom,2004-07-21,"petitions, symbolic actions"
united kingdom,2004-07-29,strikes
united kingdom,2004-07-30,strikes
united kingdom,2004-08-12,demonstrations
united kingdom,2004-08-18,strikes
united kingdom,2004-08-18,strikes
united kingdom,2004-08-18,strikes
united kingdom,2004-08-18,strikes
united kingdom,2004-08-18,strikes
united kingdom,2004-08-23,"confrontations, blockades"
united kingdom,2004-08-28,strikes
united kingdom,2004-08-28,demonstrations
united kingdom,2004-08-28,strikes
united kingdom,2004-09-01,demonstrations
united kingdom,2004-09-01,demonstrations
united kingdom,2004-09-01,demonstrations
united kingdom,2004-09-01,demonstrations
united kingdom,2004-09-04,demonstrations
united kingdom,2004-09-04,violent protest
united kingdom,2004-09-05,violent protest
united kingdom,2004-09-10,demonstrations
united kingdom,2004-09-11,demonstrations
united kingdom,2004-09-11,demonstrations
united kingdom,2004-09-13,demonstrations
united kingdom,2004-09-15,violent protest
united kingdom,2004-09-15,demonstrations
united kingdom,2004-09-24,strikes
united kingdom,2004-09-25,strikes
united kingdom,2004-09-28,"confrontations, blockades"
united kingdom,2004-09-28,demonstrations
united kingdom,2004-10-01,demonstrations
united kingdom,2004-10-02,demonstrations
united kingdom,2004-10-02,demonstrations
united kingdom,2004-10-02,"petitions, symbolic actions"
united kingdom,2004-10-03,demonstrations
united kingdom,2004-10-08,strikes
united kingdom,2004-10-09,"petitions, symbolic actions"
united kingdom,2004-10-12,demonstrations
united kingdom,2004-10-15,other protest
united kingdom,2004-10-15,demonstrations
united kingdom,2004-10-16,other protest
united kingdom,2004-10-17,other protest
united kingdom,2004-10-17,demonstrations
united kingdom,2004-10-19,strikes
united kingdom,2004-10-22,"petitions, symbolic actions"
united kingdom,2004-10-22,demonstrations
united kingdom,2004-10-23,"petitions, symbolic actions"
united kingdom,2004-10-23,strikes
united kingdom,2004-10-24,strikes
united kingdom,2004-10-26,"petitions, symbolic actions"
united kingdom,2004-10-28,demonstrations
united kingdom,2004-11-05,strikes
united kingdom,2004-11-10,demonstrations
united kingdom,2004-11-12,strikes
united kingdom,2004-11-19,violent protest
united kingdom,2004-11-22,demonstrations
united kingdom,2004-11-27,violent protest
united kingdom,2004-11-28,other protest
united kingdom,2004-11-29,"petitions, symbolic actions"
united kingdom,2004-11-29,demonstrations
united kingdom,2004-11-30,demonstrations
united kingdom,2004-12-03,strikes
united kingdom,2004-12-16,demonstrations
united kingdom,2004-12-16,"confrontations, blockades"
united kingdom,2004-12-18,demonstrations
united kingdom,2004-12-18,demonstrations
united kingdom,2004-12-24,strikes
united kingdom,2004-12-24,strikes
united kingdom,2005-01-01,strikes
united kingdom,2005-01-01,demonstrations
united kingdom,2005-01-01,strikes
united kingdom,2005-01-01,"confrontations, blockades"
united kingdom,2005-01-01,"petitions, symbolic actions"
united kingdom,2005-01-01,violent protest
united kingdom,2005-01-01,demonstrations
united kingdom,2005-01-01,violent protest
united kingdom,2005-01-01,demonstrations
united kingdom,2005-01-01,"petitions, symbolic actions"
united kingdom,2005-01-01,violent protest
united kingdom,2005-01-01,"petitions, symbolic actions"
united kingdom,2005-01-05,strikes
united kingdom,2005-01-05,violent protest
united kingdom,2005-01-07,violent protest
united kingdom,2005-01-08,demonstrations
united kingdom,2005-01-08,demonstrations
united kingdom,2005-01-19,demonstrations
united kingdom,2005-01-25,"petitions, symbolic actions"
united kingdom,2005-01-29,demonstrations
united kingdom,2005-01-29,strikes
united kingdom,2005-02-01,"petitions, symbolic actions"
united kingdom,2005-02-11,demonstrations
united kingdom,2005-02-12,"petitions, symbolic actions"
united kingdom,2005-02-14,strikes
united kingdom,2005-02-14,strikes
united kingdom,2005-02-15,demonstrations
united kingdom,2005-02-15,demonstrations
united kingdom,2005-02-16,strikes
united kingdom,2005-02-16,demonstrations
united kingdom,2005-02-16,demonstrations
united kingdom,2005-02-16,strikes
united kingdom,2005-02-16,demonstrations
united kingdom,2005-02-16,strikes
